source,record_id,application_number,publication_number,patent_number,invention_title,filing_date,filing_year,publication_date,grant_date,first_applicant,applicant_names,assignee_names,cpc_symbols,application_type,source_url,query_year,ticker,parent_company,matched_terms_all,matched_alias_terms,matched_product_terms,matched_text_all,match_fields_all,match_kinds_all,mention_types_all,match_contexts_all,matched_term_count,matched_alias_term_count,matched_product_term_count,match_occurrence_count,max_confidence_score,needs_manual_review,review_reasons_all,best_match_term,best_match_field,best_match_kind
uspto,19102961,19102961,US20260049142A1,,ANTI-HUMAN ICOS ANTIBODIES FOR USE IN IMMUNOHISTOCHEMISTRY (IHC) PROTOCOLS AND FOR DIAGNOSING CANCER,2025-02-11,2025,2026-02-19,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Utility,https://patentcenter.uspto.gov/applications/19102961,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19112467,19112467,,,ANTI-HUMAN HOMEOBOX PROTEIN NKX-2.1 ANTIBODIES FOR USE IN IMMUNOHISTOCHEMISTRY (IHC) PROTOCOLS AND FOR DIAGNOSING CANCER,2025-03-17,2025,,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19112467,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19113575,19113575,US20260086085A1,,METHODS OF ANALYZING LIPID NANOPARTICLES IN PHYSIOLOGICAL FLUIDS,2025-03-20,2025,2026-03-26,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Utility,https://patentcenter.uspto.gov/applications/19113575,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19115766,19115766,US20260104305A1,,PRESSURE SENSOR AND METHOD FOR DETERMINING PRESSURE,2025-03-26,2025,2026-04-16,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19115766,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19128112,19128112,US20260185979A1,,APPARATUSES AND METHODS FOR ANALYZING LIVE CELLS,2025-05-07,2025,2026-07-02,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Utility,https://patentcenter.uspto.gov/applications/19128112,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19130490,19130490,US20260104344A1,,OPTICAL SYSTEM AND METHODS FOR MEASURING LIGHT,2025-05-15,2025,2026-04-16,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Utility,https://patentcenter.uspto.gov/applications/19130490,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19134126,19134126,US20260192277A1,,METHODS AND APPARATUS FOR INCUBATING DROPLETS,2025-05-29,2025,2026-07-09,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19134126,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19134481,19134481,US20260202313A1,,SYSTEM AND METHOD FOR AUTO-DETECTION OF SPECTROMETER SAMPLE ACCESSORY,2025-05-30,2025,2026-07-16,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19134481,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19143849,19143849,US20260210989A1,,LIQUID DISPENSING WITH REDUCED DROPLET EVAPORATION,2025-06-26,2025,2026-07-23,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19143849,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19150020,19150020,US20260029319A1,,ANALYTICAL DEVICE FOR SOLVENT CHARACTERIZATION,2025-07-22,2025,2026-01-29,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19150020,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19155834,19155834,,,IMMUNOHISTOCHEMISTRY (IHC) PTK7 SCORING PROTOCOLS AND METHODS FOR AIDING CANCER TREATMENTS,2025-08-12,2025,,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Utility,https://patentcenter.uspto.gov/applications/19155834,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19166847,19166847,,,FLAME-BASED DETECTORS WITH IGNITION PROMOTER PORT,2025-09-18,2025,,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19166847,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19166851,19166851,,,FLAME-BASED DETECTORS WITH PROTECTED IGNITOR,2025-09-18,2025,,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19166851,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19171135,19171135,US20250283827A1,,RAMAN ANALYSIS OF PHARMACEUTICAL DOSAGE FORMS,2025-04-04,2025,2025-09-11,,Agilent Technologies LDA UK Limited,Agilent Technologies LDA UK Limited,,,Utility,https://patentcenter.uspto.gov/applications/19171135,2025,A,Agilent Technologies,Agilent; Agilent Technologies,Agilent; Agilent Technologies,,agilent; agilent technologies,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies lda uk limited,2,2,0,4,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19183537,19183537,US20250325921A1,,SAMPLE SEPARATION DEVICE WITH ACTIVELY DAMPING METERING DEVICE,2025-04-18,2025,2025-10-23,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19183537,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19189162,19189162,US20250321192A1,,RAMAN ANALYSIS OF PHARMACEUTICAL DOSAGE FORMS,2025-04-24,2025,2025-10-16,,Agilent Technologies LDA UK Limited,Agilent Technologies LDA UK Limited,,,Utility,https://patentcenter.uspto.gov/applications/19189162,2025,A,Agilent Technologies,Agilent; Agilent Technologies,Agilent; Agilent Technologies,,agilent; agilent technologies,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies lda uk limited,2,2,0,4,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19195452,19195452,US20250258149A1,,METHODS AND SYSTEMS FOR CARRIER GAS IDENTIFICATION IN GAS CHROMATOGRAPHY,2025-04-30,2025,2025-08-14,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19195452,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19213425,19213425,US20250362276A1,,ANALYTICAL DEVICE WITH SOLVENT-INFORMATION EVALUATION,2025-05-20,2025,2025-11-27,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19213425,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19226364,19226364,US20260051468A1,,MULTIPOLE ION GUIDE INCLUDING GROUPED BLADES,2025-06-03,2025,2026-02-19,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Utility,https://patentcenter.uspto.gov/applications/19226364,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19237846,19237846,US20250308875A1,,ION SOURCE,2025-06-13,2025,2025-10-02,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19237846,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19244808,19244808,US20250389274A1,,Bearing and Rotary Pump Including Such Bearing,2025-06-20,2025,2025-12-25,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19244808,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19249488,19249488,US20260137956A1,,METHODS OF AND APPARATUS FOR TREATMENT WITH FLASH RADIOTHERAPY,2025-06-25,2025,2026-05-21,,Central Denmark Region,"Central Denmark Region; Aarhus University; Varian Medical Systems, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19249488,2025,A,Agilent Technologies,Varian,Varian,,varian,applicant_names,company_alias,methods_or_use,central denmark region aarhus university varian medical systems inc,1,1,0,1,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,19251392,19251392,US20260058085A1,,DETECTOR WITH MOVEMENT MECHANISM FOR LAMP SEAT,2025-06-26,2025,2026-02-26,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19251392,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19251470,19251470,US20260002914A1,,FLUID VALVE FOR AN ANALYSIS DEVICE,2025-06-26,2025,2026-01-01,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19251470,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19272348,19272348,US20250341500A1,,"COLLET, DEVICES, AND METHODS FOR INSTALLATION OF FLUIDIC CONDUITS TO FLUIDIC COMPONENTS",2025-07-17,2025,2025-11-06,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Utility,https://patentcenter.uspto.gov/applications/19272348,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19288753,19288753,US20260049350A1,,HYBRIDIZATION COMPOSITIONS AND METHODS FOR MAKING AND USING COMPOSITIONS,2025-08-01,2025,2026-02-19,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19288753,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19291364,19291364,US20250360436A1,,Vacuum Degassing Using Electroactive Material,2025-08-05,2025,2025-11-27,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19291364,2025,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,19339716,19339716,US20260083987A1,,METHOD AND APPARATUS TO FACILITATE OPTIMIZING A RADIATION TREATMENT PLAN REMOTELY,2025-09-25,2025,2026-03-26,,"Varian Medical Systems, Inc.","Varian Medical Systems, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19339716,2025,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
