source,record_id,application_number,publication_number,patent_number,invention_title,filing_date,filing_year,publication_date,grant_date,first_applicant,applicant_names,assignee_names,cpc_symbols,application_type,source_url,query_year,ticker,parent_company,matched_terms_all,matched_alias_terms,matched_product_terms,matched_text_all,match_fields_all,match_kinds_all,mention_types_all,match_contexts_all,matched_term_count,matched_alias_term_count,matched_product_term_count,match_occurrence_count,max_confidence_score,needs_manual_review,review_reasons_all,best_match_term,best_match_field,best_match_kind
uspto,19457949,19457949,US20260152792A1,,DNA SEQUENCING SYSTEMS AND USE THEREOF,2026-01-23,2026,2026-06-04,,"Element Biosciences, Inc.","Element Biosciences, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19457949,2026,ELEMENT,Element Biosciences,Element Biosciences; Element Biosciences Inc,Element Biosciences; Element Biosciences Inc,,element biosciences; element biosciences inc,applicant_names; first_applicant,company_alias,generic_mention,element biosciences inc,2,2,0,4,0.9,False,,Element Biosciences,applicant_names,company_alias
uspto,19558014,19558014,US20260193621A1,,POLYMERASE-NUCLEOTIDE CONJUGATES FOR SEQUENCING BY TRAPPING,2026-03-05,2026,2026-07-09,,"Element Biosciences, Inc.","Element Biosciences, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19558014,2026,ELEMENT,Element Biosciences,Element Biosciences; Element Biosciences Inc,Element Biosciences; Element Biosciences Inc,,element biosciences; element biosciences inc,applicant_names; first_applicant,company_alias,generic_mention,element biosciences inc,2,2,0,4,0.9,False,,Element Biosciences,applicant_names,company_alias
uspto,19440457,19440457,US20260125769A1,,METHODS AND SYSTEMS FOR ADJUSTING TUMOR MUTATIONAL BURDEN BY TUMOR FRACTION AND COVERAGE,2026-01-05,2026,2026-05-07,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Utility,https://patentcenter.uspto.gov/applications/19440457,2026,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,19440472,19440472,US20260125742A1,,METHODS AND SYSTEMS FOR ANALYZING NUCLEIC ACID MOLECULES,2026-01-05,2026,2026-05-07,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Utility,https://patentcenter.uspto.gov/applications/19440472,2026,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,19440954,19440954,US20260127448A1,,IDENTIFICATION OF SOMATIC OR GERMLINE ORIGIN FOR CELL-FREE DNA,2026-01-06,2026,2026-05-07,,"Dana-Farber Cancer Institute, Inc.","Dana-Farber Cancer Institute, Inc.; GUARDANT HEALTH, INC.",,,Utility,https://patentcenter.uspto.gov/applications/19440954,2026,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names,company_alias,generic_mention,dana farber cancer institute inc guardant health inc,3,3,0,3,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,19446788,19446788,US20260139324A1,,CLASSIFICATION OF BREAST TUMORS USING DNA METHYLATION FROM LIQUID BIOPSY,2026-01-12,2026,2026-05-21,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Utility,https://patentcenter.uspto.gov/applications/19446788,2026,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,19446794,19446794,US20260139325A1,,CLASSIFICATION OF COLORECTAL TUMORS USING DNA METHYLATION FROM LIQUID BIOPSY,2026-01-12,2026,2026-05-21,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Utility,https://patentcenter.uspto.gov/applications/19446794,2026,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,19461369,19461369,US20260146294A1,,METHODS TO ENRICH NUCLEOTIDE VARIANTS BY NEGATIVE SELECTION,2026-01-27,2026,2026-05-28,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Utility,https://patentcenter.uspto.gov/applications/19461369,2026,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,19535178,19535178,US20260159901A1,,METHYLATED ENRICHMENT METHODS FOR SINGLE-MOLECULE GENETIC AND EPIGENETIC SEQUENCING,2026-02-10,2026,2026-06-11,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Utility,https://patentcenter.uspto.gov/applications/19535178,2026,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,19540253,19540253,US20260179786A1,,DATABASE FOR THERAPEUTIC INTERVENTIONS,2026-02-13,2026,2026-06-25,,"GUARDANT HEALTH, INC.","GUARDANT HEALTH, INC.",,,Utility,https://patentcenter.uspto.gov/applications/19540253,2026,GH,Guardant Health,Guardant; Guardant Health; Guardant Health Inc,Guardant; Guardant Health; Guardant Health Inc,,guardant; guardant health; guardant health inc,applicant_names; first_applicant,company_alias,generic_mention,guardant health inc,3,3,0,6,0.93,True,single_token_term,Guardant Health,applicant_names,company_alias
uspto,19446771,19446771,US20260143232A1,,SPOT ERROR HANDLING FOR FOCUS TRACKING,2026-01-12,2026,2026-05-21,,"ILLUMINA, INC.","ILLUMINA, INC.",,,Utility,https://patentcenter.uspto.gov/applications/19446771,2026,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,19447769,19447769,US20260209993A1,,PLATFORM FOR DISCOVERY AND ANALYSIS OF THERAPEUTIC AGENTS,2026-01-13,2026,2026-07-23,,"Illumina, Inc.","Illumina, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19447769,2026,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,19448296,19448296,US20260139310A1,,METHOD FOR DETERMINING COPY NUMBER VARIATIONS,2026-01-14,2026,2026-05-21,,"VERINATA HEALTH, INC.","VERINATA HEALTH, INC.",,,Utility,https://patentcenter.uspto.gov/applications/19448296,2026,ILMN,Illumina,Verinata Health,Verinata Health,,verinata health,applicant_names; first_applicant,company_alias,generic_mention,verinata health inc,1,1,0,2,0.72,False,,Verinata Health,applicant_names,company_alias
uspto,19452078,19452078,US20260138994A1,,FLUORESCENT DYES CONTAINING FUSED TETRACYCLIC BIS-BORON HETEROCYCLE AND USES IN SEQUENCING,2026-01-16,2026,2026-05-21,,"Illumina, Inc.","Illumina, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19452078,2026,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,19540220,19540220,US20260188429A1,,Hardware Execution and Acceleration of Artificial Intelligence-Based Base Caller,2026-02-13,2026,2026-07-02,,"Illumina, Inc.","Illumina, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/19540220,2026,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,19549419,19549419,US20260185006A1,,WAX-MICROSPHERE MATRIX COMPOSITIONS AND METHODS OF MAKING AND USING THE SAME,2026-02-25,2026,2026-07-02,,ILLUMINA CAMBRIDGE LIMITED,ILLUMINA CAMBRIDGE LIMITED,,,Utility,https://patentcenter.uspto.gov/applications/19549419,2026,ILMN,Illumina,Illumina,Illumina,,illumina,applicant_names; first_applicant,company_alias,generic_mention,illumina cambridge limited,1,1,0,2,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,19555528,19555528,US20260193815A1,,METHODS AND COMPOSITIONS FOR PREPARING SEQUENCING LIBRARIES,2026-03-03,2026,2026-07-09,,ILLUMINA CAMBRIDGE LIMITED,ILLUMINA CAMBRIDGE LIMITED,,,Utility,https://patentcenter.uspto.gov/applications/19555528,2026,ILMN,Illumina,Illumina,Illumina,,illumina,applicant_names; first_applicant,company_alias,generic_mention,illumina cambridge limited,1,1,0,2,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,PCTUS2026010100,PCTUS2026010100,,,ASSOCIATION MAPPING ON SINGLE-CELL RNA SEQUENCING DATA,2026-01-05,2026,,,"ILLUMINA, INC.","ILLUMINA, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2026010100,2026,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,PCTUS2026010828,PCTUS2026010828,,,INTER-PROTEIN AND INTRA-PROTEIN PATHOGENICITY MODELS,2026-01-09,2026,,,"ILLUMINA, INC.","ILLUMINA, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2026010828,2026,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,19457157,19457157,US20260139311A1,,SINGLE-CHANNEL SEQUENCING METHOD BASED ON SELF-LUMINESCENCE,2026-01-23,2026,2026-05-21,,"QINGDAO MGI TECH CO., LTD.","QINGDAO MGI TECH CO., LTD.",,,Utility,https://patentcenter.uspto.gov/applications/19457157,2026,MGI,MGI Tech,MGI; MGI Tech; MGI Tech Co Ltd,MGI; MGI Tech; MGI Tech Co Ltd,,mgi; mgi tech; mgi tech co ltd,applicant_names; first_applicant,company_alias,generic_mention,qingdao mgi tech co ltd,3,3,0,6,0.9,True,context_required_term; single_token_term; low_confidence,MGI Tech,applicant_names,company_alias
uspto,19533720,19533720,US20260167957A1,,METHOD AND REAGENT FOR PREPARING SEQUENCING LIBRARY,2026-02-09,2026,2026-06-18,,"MGI TECH CO., LTD.","MGI TECH CO., LTD.",,,Utility,https://patentcenter.uspto.gov/applications/19533720,2026,MGI,MGI Tech,MGI; MGI Tech; MGI Tech Co Ltd,MGI; MGI Tech; MGI Tech Co Ltd,,mgi; mgi tech; mgi tech co ltd,applicant_names; first_applicant,company_alias,generic_mention,mgi tech co ltd,3,3,0,6,0.9,True,context_required_term; single_token_term; low_confidence,MGI Tech,applicant_names,company_alias
uspto,19537575,19537575,US20260159885A1,,HIGH-THROUGHPUT PROTEIN DETECTION METHOD BASED ON ADJACENT DNA ENCODING,2026-02-12,2026,2026-06-11,,"MGI TECH CO., LTD.","MGI TECH CO., LTD.",,,Utility,https://patentcenter.uspto.gov/applications/19537575,2026,MGI,MGI Tech,MGI; MGI Tech; MGI Tech Co Ltd,MGI; MGI Tech; MGI Tech Co Ltd,,mgi; mgi tech; mgi tech co ltd,applicant_names; first_applicant,company_alias,generic_mention,mgi tech co ltd,3,3,0,6,0.9,True,context_required_term; single_token_term; low_confidence,MGI Tech,applicant_names,company_alias
uspto,19557506,19557506,US20260194447A1,,"FLOW CELL IMAGING SYSTEMS AND METHODS, AND FLOW CELLS AND OTHER SUBSTRATES FOR USE IN THE SAME",2026-03-05,2026,2026-07-09,,"MGI Tech Co., Ltd.","MGI Tech Co., Ltd.",,,Utility,https://patentcenter.uspto.gov/applications/19557506,2026,MGI,MGI Tech,MGI; MGI Tech; MGI Tech Co Ltd,MGI; MGI Tech; MGI Tech Co Ltd,,mgi; mgi tech; mgi tech co ltd,applicant_names; first_applicant,company_alias,generic_mention,mgi tech co ltd,3,3,0,6,0.9,True,context_required_term; single_token_term; low_confidence,MGI Tech,applicant_names,company_alias
