source,record_id,application_number,publication_number,patent_number,invention_title,filing_date,filing_year,publication_date,grant_date,first_applicant,applicant_names,assignee_names,cpc_symbols,application_type,source_url,query_year,ticker,parent_company,matched_terms_all,matched_alias_terms,matched_product_terms,matched_text_all,match_fields_all,match_kinds_all,mention_types_all,match_contexts_all,matched_term_count,matched_alias_term_count,matched_product_term_count,match_occurrence_count,max_confidence_score,needs_manual_review,review_reasons_all,best_match_term,best_match_field,best_match_kind
uspto,18014939,18014939,US20230349940A1,,PRESSURE-BASED LIQUID LEVEL DETECTION,2023-01-06,2023,2023-11-02,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18014939,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18015007,18015007,US20230304935A1,12287289,RAMAN ANALYSIS OF PHARMACEUTICAL DOSAGE FORMS,2023-01-06,2023,2023-09-28,2025-04-29,Agilent Technologies LDA UK Limited,Agilent Technologies LDA UK Limited,,,Utility,https://patentcenter.uspto.gov/applications/18015007,2023,A,Agilent Technologies,Agilent; Agilent Technologies,Agilent; Agilent Technologies,,agilent; agilent technologies,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies lda uk limited,2,2,0,4,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18015911,18015911,US20230285957A1,,PIPETTE TIP DEVICES AND METHODS,2023-01-12,2023,2023-09-14,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18015911,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18018109,18018109,US20230266819A1,12366915,ANNOTATION DATA COLLECTION USING GAZE-BASED TRACKING,2023-01-26,2023,2023-08-24,2025-07-22,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18018109,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18018492,18018492,,12416609,METHODS AND SYSTEMS FOR CARRIER GAS IDENTIFICATION IN GAS CHROMATOGRAPHY,2023-01-27,2023,,2025-09-16,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18018492,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18018540,18018540,US20230296571A1,12517097,VALVE WITH AXIAL ANGLE COMPENSATION,2023-01-27,2023,2023-09-21,2026-01-06,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18018540,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18019722,18019722,US20230299558A1,,FREEFORM COLLIMATOR LENS FOR ANGLED FACET LASER DEVICES,2023-02-03,2023,2023-09-21,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18019722,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18021371,18021371,US20240033656A1,12569781,FLUIDICALLY COUPLING WITH ELASTIC STRUCTURE DEFORMABLE BY SEALING ELEMENT,2023-02-14,2023,2024-02-01,2026-03-10,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18021371,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18021779,18021779,US20240029409A1,,TISSUE STAINING AND SEQUENTIAL IMAGING OF BIOLOGICAL SAMPLES FOR DEEP LEARNING IMAGE ANALYSIS AND VIRTUAL STAINING,2023-02-16,2023,2024-01-25,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18021779,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18023280,18023280,US20230331865A1,,ANTIBODIES FOR USE IN IMMUNOHISTOCHEMISTRY (IHC) PROTOCOLS TO DIAGNOSE CANCER,2023-02-24,2023,2023-10-19,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18023280,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18023672,18023672,US20230264118A1,,CHROMATOGRAPHY COLUMN,2023-02-27,2023,2023-08-24,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Utility,https://patentcenter.uspto.gov/applications/18023672,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18023961,18023961,US20230356226A1,,MICROFLUIDIC CHIP-BASED DROPLET PROCESSOR,2023-02-28,2023,2023-11-09,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Utility,https://patentcenter.uspto.gov/applications/18023961,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18025166,18025166,US20230313366A1,12467135,RESISTIVE COATING FOR A CAPILLARY,2023-03-07,2023,2023-10-05,2025-11-11,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Utility,https://patentcenter.uspto.gov/applications/18025166,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18025586,18025586,US20240295559A1,,IMMUNOHISTOCHEMISTRY (IHC) PROTOCOLS AND METHODS FOR DIAGNOSING AND TREATING CANCER,2023-03-09,2023,2024-09-05,,ELI LILLY AND COMPANY,"ELI LILLY AND COMPANY; AGILENT TECHNOLOGIES, INC.",,,Utility,https://patentcenter.uspto.gov/applications/18025586,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names,company_alias,generic_mention,eli lilly and company agilent technologies inc,3,3,0,3,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18028190,18028190,US20240426827A1,,ANTI-HUMAN CD10 ANTIBODIES FOR USE IN IMMUNOHISTOCHEMISTRY (IHC) PROTOCOLS TO DIAGNOSE CANCER,2023-03-23,2023,2024-12-26,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18028190,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18037243,18037243,US20230416400A1,,CHIMERIC ANTI-HUMAN BRAF V600E ANTIBODIES AND METHODS FOR MAKING AND USING THEM,2023-05-16,2023,2023-12-28,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18037243,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18037483,18037483,US20240011954A1,,GAS CHROMATOGRAPHY SYSTEMS AND METHODS WITH DIAGNOSTIC AND PREDICTIVE MODULE,2023-05-17,2023,2024-01-11,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18037483,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18037714,18037714,US20240011957A1,,TESTING A SAMPLING UNIT FLUIDICALLY COUPLED TO A SOURCE,2023-05-18,2023,2024-01-11,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18037714,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18038884,18038884,US20240003810A1,12578272,UNIVERSAL MULTI-DETECTION SYSTEM FOR MICROPLATES WITH CONFOCAL IMAGING,2023-05-25,2023,2024-01-04,2026-03-17,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Utility,https://patentcenter.uspto.gov/applications/18038884,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18094150,18094150,US20230149738A1,12257454,"RADIOTHERAPY METHODS, SYSTEMS, AND WORKFLOW-ORIENTED GRAPHICAL USER INTERFACES",2023-01-06,2023,2023-05-18,2025-03-25,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.",,,Utility,https://patentcenter.uspto.gov/applications/18094150,2023,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,18095402,18095402,US20230145666A1,,REAL TIME ELECTRONIC CELL SENSING SYSTEMS AND APPLICATIONS FOR CELL-BASED ASSAYS,2023-01-10,2023,2023-05-11,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18095402,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18098198,18098198,US20230152326A1,12529702,SCORING METHODS FOR ANTI-PD THERAPY ELIGIBILITY AND COMPOSITIONS FOR PERFORMING SAME,2023-01-18,2023,2023-05-18,2026-01-20,Merck Sharp & Dohme LLC,"Merck Sharp & Dohme LLC; Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18098198,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names,company_alias,generic_mention,merck sharp and dohme llc agilent technologies inc,3,3,0,3,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18099166,18099166,US20240248580A1,12613611,LINEAR AND NON-LINEAR RANGE-BASED PLOT PANE SELECTION,2023-01-19,2023,2024-07-25,2026-04-28,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Utility,https://patentcenter.uspto.gov/applications/18099166,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18101971,18101971,US20230166127A1,,"RADIOTHERAPY METHODS, SYSTEMS, AND WORKFLOW-ORIENTED GRAPHICAL USER INTERFACES",2023-01-26,2023,2023-06-01,,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.",,,Utility,https://patentcenter.uspto.gov/applications/18101971,2023,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,18102642,18102642,US20230173303A1,12186588,KNOWLEDGE BASED MULTI-CRITERIA OPTIMIZATION FOR RADIOTHERAPY TREATMENT PLANNING,2023-01-27,2023,2023-06-08,2025-01-07,Varian Medical Systems International AG,Varian Medical Systems International AG,,,Utility,https://patentcenter.uspto.gov/applications/18102642,2023,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems international ag,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,18103449,18103449,US20240255538A1,,LIQUID DISPENSING DEVICE FOR FILLING MULTIPLE CONTAINERS,2023-01-30,2023,2024-08-01,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18103449,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18105110,18105110,US20240262112A1,12172429,SUBSTRATE ORIENTATION DEVICE FOR LIQUID DISPENSING OPERATIONS,2023-02-02,2023,2024-08-08,2024-12-24,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18105110,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18106286,18106286,US20230181139A1,11771388,"SYSTEMS, METHODS, AND DEVICES FOR MULTI-ENERGY X-RAY IMAGING",2023-02-06,2023,2023-06-15,2023-10-03,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.",,,Utility,https://patentcenter.uspto.gov/applications/18106286,2023,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,18108713,18108713,US20230200651A1,11819308,SYSTEMS AND METHODS FOR REAL-TIME TARGET VALIDATION FOR IMAGE-GUIDED RADIATION THERAPY,2023-02-13,2023,2023-06-29,2023-11-21,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.",,,Utility,https://patentcenter.uspto.gov/applications/18108713,2023,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,18109608,18109608,US20230191154A1,,MATERIAL INSERTS FOR RADIATION THERAPY,2023-02-14,2023,2023-06-22,,Varian Medical Systems Particle Therapy GmbH & Co. KG,"Varian Medical Systems Particle Therapy GmbH & Co. KG; Varian Medical Systems International AG; Varian Medical Systems, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18109608,2023,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems particle therapy gmbh and co kg varian medical systems international ag varian medical systems inc || varian medical systems particle therapy gmbh and co kg,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,18111560,18111560,US20230201631A1,12285635,SINGLE-PASS IMAGING AND RADIATION TREATMENT DELIVERY VIA AN EXTENDED ROTATION GANTRY,2023-02-18,2023,2023-06-29,2025-04-29,"Varian Medical Systems, Inc.","Varian Medical Systems, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18111560,2023,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,18114894,18114894,US20230277876A1,12070627,MODULAR MULTI-ROOM PROTON THERAPY SYSTEM,2023-02-27,2023,2023-09-07,2024-08-27,"Varian Medical Systems Particle Therapy GmbH & Co., KG","Varian Medical Systems Particle Therapy GmbH & Co., KG",,,Utility,https://patentcenter.uspto.gov/applications/18114894,2023,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems particle therapy gmbh and co kg,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,18116008,18116008,US20240059782A1,,ANTI-HUMAN B CELL MATURATION ANTIGEN (BCMA) ANTIBODIES AND THEIR USE IN IMMUNOHISTOCHEMISTRY (IHC),2023-03-01,2023,2024-02-22,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18116008,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18118653,18118653,US20230241413A1,12226654,"DOSE RATE MONITOR, SYSTEM AND METHOD",2023-03-07,2023,2023-08-03,2025-02-18,"Varian Medical Systems, Inc.","Varian Medical Systems, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18118653,2023,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,18119195,18119195,US20230288429A1,,REAL TIME ELECTRONIC CELL SENSING SYSTEMS AND APPLICATIONS FOR CELL-BASED ASSAYS,2023-03-08,2023,2023-09-14,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18119195,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18120281,18120281,US20230211183A1,11925817,"RADIOTHERAPY METHODS, SYSTEMS, AND WORKFLOW-ORIENTED GRAPHICAL USER INTERFACES",2023-03-10,2023,2023-07-06,2024-03-12,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.",,,Utility,https://patentcenter.uspto.gov/applications/18120281,2023,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,18125052,18125052,US20230220542A1,,METAL COMPONENTS WITH INERT VAPOR PHASE COATING ON INTERNAL SURFACES,2023-03-22,2023,2023-07-13,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Utility,https://patentcenter.uspto.gov/applications/18125052,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18126809,18126809,US20230228743A1,,METHOD AND APPARATUS FOR MEASURING PHYSIOLOGICAL PROPERTIES OF BIOLOGICAL SAMPLES,2023-03-27,2023,2023-07-20,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18126809,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18126948,18126948,US20230399744A1,,"DEVICE INCLUDING TRANSPARENT POLYMER WITH HYDROPHILIC COATING, AND METHOD OF MAKING SAME",2023-03-27,2023,2023-12-14,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Utility,https://patentcenter.uspto.gov/applications/18126948,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18128817,18128817,US20230349426A1,,SHAFT COUPLING,2023-03-30,2023,2023-11-02,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Utility,https://patentcenter.uspto.gov/applications/18128817,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18133732,18133732,US20230241415A1,12076589,Method and Apparatus for Using a Multi-Layer Multi-Leaf Collimator as a Virtual Flattening Filter,2023-04-12,2023,2023-08-03,2024-09-03,"Varian Medical Systems, Inc.","Varian Medical Systems, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18133732,2023,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,18136961,18136961,US20230365961A1,12084650,Preservation of Cell-Free Nucleic Acids in Biological Samples,2023-04-20,2023,2023-11-16,2024-09-10,Norgen Biotek Corp.,Norgen Biotek Corp.,,,Utility,https://patentcenter.uspto.gov/applications/18136961,2023,A,Agilent Technologies,BioTek,BioTek,,biotek,applicant_names; first_applicant,company_alias,generic_mention,norgen biotek corp,1,1,0,2,0.9,True,single_token_term,BioTek,applicant_names,company_alias
uspto,18137349,18137349,US20230249001A1,12318634,"MONITOR FOR HIGH DOSE RATE ELECTRON THERAPY, SYSTEM AND METHOD",2023-04-20,2023,2023-08-10,2025-06-03,"Varian Medical Systems, Inc.","Varian Medical Systems, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18137349,2023,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,18144617,18144617,US20240374923A1,12544593,INTERNAL DOSE-ADAPTED AUTOMATED EXTERNAL BEAM RADIATION THERAPY,2023-05-08,2023,2024-11-14,2026-02-10,"Varian Medical Systems, Inc.","Varian Medical Systems, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18144617,2023,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,18163531,18163531,US20240261033A1,,ABLATION PROBES WITH GUIDANCE INDICATORS TO SUPPORT LOCATION AND DIRECTION GUIDANCE SYSTEMS,2023-02-02,2023,2024-08-08,,"Varian Medical Systems, Inc.","Varian Medical Systems, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18163531,2023,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,18164422,18164422,US20230256435A1,,APPARATUSES AND METHODS FOR ANALYZING LIVE CELLS,2023-02-03,2023,2023-08-17,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Utility,https://patentcenter.uspto.gov/applications/18164422,2023,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
